-1462, 1896, 1998
-1101, 1825, 1998
-1099, 1319, 1646
-1081, 1130, 844
-809, 916, -20
-479, 666, -394
-149, 541, -584
41, 387, -695
235, 197, -787
344, 38, -690
344, 38, -690
439, -14, -647
446, 15, -373
484, 54, -175
499, -18, -89
492, 1, -52
492, 1, -52
444, 94, 4
355, 139, 200
355, 139, 200
281, 131, 366
232, 124, 373
139, 189, 279
47, 272, 222
47, 272, 222
-17, 462, 417
-1, 683, 593
7, 752, 704
7, 752, 704
-107, 480, 1024
-391, 28, 1703
-617, -113, 1998
-638, -228, 1998
-556, -696, 1998
-626, -1027, 1998
-463, -996, 1998
-379, -799, 1998
-265, -622, 1912
-129, -485, 1411
-61, -407, 1064
-9, -279, 788
69, -121, 559
69, -121, 559
169, -56, 374
309, -33, 236
349, -83, 241
313, -165, 261
313, -165, 261
289, -158, 205
291, -101, 226
343, -107, 164
351, -155, 97
292, -179, 252
196, -113, 458
137, -133, 458
137, -133, 458
118, -139, 290
79, -54, 79
7, 73, -113
-140, 11, -295
-140, 11, -295
-242, -138, -550
-316, -259, -617
-331, -540, -559
-420, -1034, 45
-494, -1502, 807
-494, -1660, 1855
-638, -1875, 1998
-904, -1623, 1998
-1042, -683, 1998
-1480, 308, 1998
-1650, 1011, 1998
-1653, 1401, 1998
-1636, 1805, 1997
-1432, 1716, 1311
-877, 1035, 547
-398, 560, -67
-402, 61, -274
-272, 357, -460
-41, 504, -581
260, 285, -977
422, 52, -1144
422, 52, -1144
485, 45, -909
446, 54, -546
373, 82, -321
304, 177, -159
322, 289, -84
322, 289, -84
322, 315, 27
222, 228, 203
23, 193, 507
-192, 321, 866
-192, 321, 866
-274, 535, 1119
-166, 711, 1181
-118, 667, 1238
-197, 407, 1457
-270, 19, 1874
-271, -74, 1998
-132, -216, 1998
-47, -479, 1998
-10, -649, 1998
-37, -759, 1998
-62, -890, 1998
-52, -962, 1894
-52, -962, 1894
-85, -943, 1695
-100, -741, 1546
-43, -634, 1219
4, -571, 986
-8, -447, 812
-12, -220, 720
-7, -66, 625
-7, -66, 625
46, -47, 439
52, -77, 383
56, -161, 312
56, -161, 312
70, -137, 253
54, -64, 191
1, -10, -29
-3, -60, -390
-3, -60, -390
-61, -50, -518
-164, 12, -516
-234, -174, -668
-238, -540, -799
-330, -1063, -459
-344, -1220, 335
-206, -1316, 835
47, -1777, 1774
202, -1998, 1998
-392, -1809, 1998
-1056, -56, 1998
-1491, 1164, 1998
-1392, 985, 1998
-1130, 840, 1998
-1348, 804, 1980
-1563, 942, 1443
-1228, 1007, 452
-772, 655, -567
-414, 368, -1038
-403, 384, -816
-262, 510, -701
-262, 510, -701
71, 458, -1000
392, 292, -1163
496, 65, -971
483, -2, -503
449, -47, -197
416, -90, -36
416, -90, -36
367, -5, 158
230, 68, 364
96, 158, 629
23, 204, 621
23, 204, 621
-84, 194, 627
-198, 253, 929
-257, 389, 1202
-232, 448, 1290
-205, 460, 1338
-226, 208, 1466
-226, 208, 1466
-295, -136, 1907
-359, -350, 1998
-280, -519, 1998
-206, -798, 1998
-304, -1160, 1998
-343, -1211, 1998
-204, -1114, 1998
-88, -911, 1799
-77, -699, 1435
-45, -482, 1069
79, -384, 655
222, -339, 321
280, -296, 129
282, -199, 158
255, -126, 248
255, -126, 248
233, -132, 305
214, -199, 319
176, -286, 244
129, -285, 203
39, -204, 228
-64, -127, 213
-64, -127, 213
-168, -110, 126
-306, -222, -126
-453, -296, -377
-468, -240, -507
-383, -546, -427
-352, -1138, 175
-295, -1689, 907
-211, -1998, 1629
-32, -1966, 1998
-310, -1342, 1998
-1031, -195, 1998
-1436, 773, 1998
-1174, 1925, 1998
-1413, 1515, 1898
-777, 749, 1398
-438, 1059, 965
-826, 840, 700
-773, 972, -74
-384, 905, -340
130, 631, -545
501, 301, -302
501, 301, -302
644, -226, -218
653, -379, 167
556, -156, 416
521, 77, 459
535, 143, 379
549, 75, 346
549, 75, 346
572, 124, 299
524, 177, 211
413, 273, 196
413, 273, 196
370, 354, 65
339, 349, -133
314, 337, -312
211, 280, -471
-5, 367, -353
-5, 367, -353
-91, 480, -204
-137, 528, -45
-258, 574, 122
-479, 368, 427
-717, 2, 1511
-993, -277, 1998
-983, -840, 1998
-622, -1415, 1997
-15, -1287, 1998
178, -1463, 1998
203, -1463, 1998
203, -1343, 1998
116, -1004, 1996
91, -874, 1536
196, -727, 900
206, -440, 873
141, -285, 848
192, -129, 687
246, -74, 458
418, -124, 274
418, -124, 274
397, -157, 249
342, -57, 214
302, 94, 353
261, 40, 487
201, -138, 548
201, -138, 548
149, -297, 570
104, -274, 455
61, -181, 124
-55, -89, -80
-183, 21, -276
-183, 21, -276
-295, 168, -379
-427, 299, -387
-352, 94, -695
-308, -622, -850
-366, -1220, -552
-249, -1352, 340
-377, -1886, 1605
-638, -1998, 1998
-748, -1826, 1998
-1019, -893, 1998
-909, -486, 1998
