-694, 1110, 1928
-769, 1231, 1615
-722, 1387, 1049
-302, 1369, 412
-79, 1070, 474
-212, 761, 636
-288, 745, 610
-154, 867, 298
-154, 867, 298
43, 700, -98
137, 428, -103
105, 379, 208
-28, 467, 496
-97, 623, 579
-97, 623, 579
-151, 676, 447
-145, 617, 214
-188, 449, 76
-303, 340, 67
-303, 340, 67
-346, 272, 46
-286, 66, -231
-188, -390, -498
-234, -866, -363
-323, -1443, 183
-438, -1963, 1428
-457, -1998, 1998
-580, -1815, 1998
-940, -1036, 1998
-1237, 14, 1998
-1393, 596, 1998
-1518, 846, 1783
-1489, 1511, 1455
-1054, 1959, 655
-653, 1658, 349
-521, 1222, 355
-323, 1055, 234
-112, 856, 36
-112, 856, 36
118, 648, 15
280, 447, 23
238, 350, 254
98, 518, 427
98, 518, 427
-7, 713, 397
-55, 767, 418
-68, 675, 389
-107, 559, 315
-107, 559, 315
-174, 477, 323
-251, 481, 298
-326, 437, 140
-389, 309, -73
-270, 63, -260
-278, -658, -357
-258, -1175, -95
-238, -1631, 583
-259, -1813, 1690
-176, -1801, 1998
-316, -1451, 1998
-607, -937, 1998
-1015, -435, 1998
-1211, 352, 1998
-1246, 1202, 1978
-1141, 1574, 1542
-1017, 1472, 1174
-947, 1377, 938
-768, 1286, 651
-514, 1070, 351
-514, 1070, 351
-264, 752, 124
-68, 612, 154
15, 437, 154
97, 444, 168
125, 516, 219
125, 516, 219
99, 514, 359
52, 423, 422
-4, 346, 390
-4, 346, 390
-49, 316, 340
-86, 364, 278
-76, 337, 203
-136, 177, 146
-216, 11, -23
-216, 11, -23
-199, -130, -230
-205, -420, -323
-216, -795, -183
-257, -1304, 219
-433, -1789, 975
-504, -1727, 1986
-557, -1117, 1998
-929, -516, 1998
-1281, -203, 1998
-1403, 512, 1998
-1360, 1028, 1985
-1204, 1304, 1477
-825, 1440, 813
-697, 1313, 559
-777, 1283, 422
-850, 1299, 17
-571, 822, -408
-161, 515, -465
85, 535, -191
85, 535, -191
143, 555, 43
122, 324, 89
152, 325, 269
140, 360, 414
140, 360, 414
114, 295, 496
41, 185, 567
2, 252, 608
2, 252, 608
-86, 213, 518
-183, -30, 317
-213, -126, 100
-104, -161, -45
-44, -663, -174
-152, -1192, 23
-243, -1681, 752
-496, -1989, 1881
-403, -1472, 1998
-581, -919, 1998
-1032, -445, 1998
-1241, 450, 1998
-1222, 1290, 1791
-1200, 1621, 1563
-989, 1547, 869
-686, 1353, 349
-686, 1353, 349
-543, 1110, 307
-424, 997, 250
-307, 888, 246
-165, 669, 135
-37, 478, 47
81, 424, 104
81, 424, 104
145, 357, 279
136, 262, 472
103, 303, 615
40, 349, 595
40, 349, 595
-70, 345, 487
-169, 256, 301
-219, 98, 63
-325, -68, -68
-325, -68, -68
-287, -233, -144
-117, -962, -262
96, -1550, 94
100, -1514, 1106
-76, -1597, 1974
-59, -1440, 1998
-85, -774, 1998
-585, -45, 1998
-1042, 783, 1998
-1155, 1425, 1748
-1029, 1699, 1262
-757, 1582, 744
-490, 1339, 520
-421, 1003, 554
-394, 858, 445
-248, 658, 321
-248, 658, 321
-59, 436, 346
100, 106, 280
227, 184, 368
264, 347, 500
236, 260, 628
236, 260, 628
188, 158, 754
193, 246, 707
189, 350, 529
179, 442, 320
179, 442, 320
143, 506, 256
41, 424, 269
-103, 219, 138
-214, 182, -38
-299, 292, -138
-299, 292, -138
-168, 55, -327
-203, -1027, -421
-221, -1943, 106
-500, -1963, 1643
-314, -1813, 1998
-119, -1395, 1998
-347, -681, 1998
-611, -65, 1998
-823, 648, 1697
-1023, 1155, 1580
-940, 1608, 1337
-688, 1662, 789
-623, 1434, 597
-704, 1152, 469
-508, 815, 425
-284, 579, 458
-104, 487, 445
-18, 475, 309
-18, 475, 309
-12, 513, 316
-15, 444, 352
-80, 258, 397
-136, 225, 401
-136, 225, 401
-232, 286, 325
-326, 371, 146
-327, 155, -48
-291, -155, -220
-126, -661, -360
-21, -1430, -107
127, -1842, 873
214, -1968, 1932
276, -1807, 1998
205, -1542, 1998
-136, -1001, 1998
-489, -232, 1998
-944, 640, 1998
-1063, 1349, 1694
-790, 1522, 1132
-494, 1409, 710
-418, 1113, 531
-418, 1113, 531
-484, 1062, 417
-459, 1009, 142
-133, 798, 74
109, 323, 84
248, 272, 272
287, 267, 428
287, 267, 428
274, 237, 616
299, 133, 578
277, 192, 624
255, 294, 585
255, 294, 585
228, 377, 540
136, 412, 481
0, 501, 354
-208, 609, 246
-208, 609, 246
-297, 799, 31
-317, 879, -198
-355, 690, -400
-297, -355, -618
-203, -1895, -194
-43, -1998, 1429
205, -1997, 1998
287, -1811, 1998
202, -1036, 1998
5, -538, 1998
-216, -272, 1953
-566, 264, 1998
-627, 857, 1954
-663, 1061, 1389
-649, 1222, 927
-649, 1222, 927
-598, 1352, 720
-575, 1351, 526
-617, 1201, 299
-558, 861, 156
-363, 717, 109
-287, 663, 217
-233, 651, 149
-176, 574, 54
-176, 574, 54
-243, 363, 31
-304, 323, 126
-402, 305, 9
-447, 13, -275
-465, -716, -549
-337, -1159, -13
-337, -1159, -13
-183, -1218, 801
-37, -1634, 1034
